Iteration,Rank,CNB_alpha,ElasticNet_alpha,ElasticNet_l1_ratio,FeatPreProcess,Featsel_Variance,FeatureScaling,Imputation,ImputationMethod,ImputationNeighbours,LDA_shrinkage,LDA_solver,LRC,LRpenalty,PCAType,QDA_reg_param,RFmax_depth,RFmin_samples_split,RFn_estimators,ReliefDistanceP,ReliefNN,ReliefNumFeatures,ReliefSampleSize,ReliefUse,Resampling_Method,Resampling_Use,Resampling_k_neighbors,Resampling_n_cores,Resampling_n_neighbors,Resampling_sampling_strategy,Resampling_threshold_cleaning,SGD_alpha,SGD_l1_ratio,SGD_loss,SGD_penalty,SVMC,SVMKernel,SVMcoef0,SVMdegree,SVMgamma,SelectFromModel,SelectGroups,StatisticalTestMetric,StatisticalTestThreshold,StatisticalTestUse,UsePCA,classifiers,coliage_features,fractal_features,histogram_features,location_features,log_features,max_iter,orientation_features,original_features,patient_features,phase_features,random_seed,rgrd_features,semantic_features,shape_features,texture_gabor_features,texture_glcm_features,texture_glcmms_features,texture_gldm_features,texture_gldzm_features,texture_glrlm_features,texture_glszm_features,texture_lbp_features,texture_ngldm_features,texture_ngtdm_features,toolbox,vessel_features,wavelet_features,Number
41,5,0.9414753613349156,0.01519979681274128,0.9349521313581514,False,True,robust_z_score,True,constant,5,0.006695132518362109,lsqr,0.9461307045362807,l2,10,0.034465364251058096,7,3,14,1,4,58,0.7844743311706612,False,NearMiss,False,8,1,11,all,0.49637875431699385,0.00017718765012993945,0.7477169247505661,modified_huber,none,2234.6317622274332,linear,0.01767390789184542,5.209611018069527,0.00027341524391128965,False,True,MannWhitneyU,0.04484136291182557,False,True,RF,False,True,False,False,False,100000,False,True,False,False,4283698353,False,False,True,True,True,False,False,True,False,False,False,True,True,PyRadiomics,True,True,19315
41,6,0.49971925782006166,0.0006245235872726331,0.025739327339013074,False,True,robust_z_score,True,knn,5,0.3897020954859693,lsqr,0.6817747075717747,l2,50,0.0006060548002306324,6,2,62,1,3,38,0.8022078336791142,False,SMOTEENN,False,14,1,8,all,0.7103085578324064,0.00010807431973317433,0.05935555261700798,squared_hinge,none,82.15366124289322,poly,0.41474132350124115,1.995064156163231,0.10090762604517398,False,True,MannWhitneyU,0.08950754219008417,False,True,SVM,False,True,False,False,False,100000,False,True,False,True,4289775453,False,False,True,False,True,False,False,False,False,False,True,False,True,PREDICT,True,True,24850
41,7,0.5708546987544413,0.0004907876674286265,0.3049194193490844,False,True,robust_z_score,True,median,5,0.011249369060106712,lsqr,0.4478221289564165,l2,95variance,0.014774457215404484,6,2,53,1,5,37,0.8449087494439448,False,RandomOverSampling,False,10,1,12,all,0.7183424733815235,2.7894594220410857e-05,0.5131751495267058,squared_hinge,l2,2608.22349734293,linear,0.007314298366998484,6.414638378516598,0.01214377583656284,False,True,MannWhitneyU,0.005907873668773535,False,False,SVM,False,False,False,True,False,100000,True,True,False,False,3513588966,True,False,True,True,False,True,True,True,False,True,True,True,True,PyRadiomics,True,True,15535
41,8,0.21048890178364077,0.00014891718009482638,0.09517759285104987,False,True,robust_z_score,True,most_frequent,9,0.17310941118368628,lsqr,0.432743466716799,l2,100,0.01970208198697157,8,3,11,2,5,10,0.9194336370221017,False,SMOTETomek,True,5,1,4,not majority,0.47869450610290293,0.004688749385378755,0.24830154751033362,hinge,l2,85073.11990987467,rbf,0.25119223888738196,3.209618713793188,0.001321153096677986,False,True,MannWhitneyU,0.008528925276127346,False,False,SVM,False,False,False,False,True,100000,True,True,False,False,2275038329,True,False,False,False,True,False,False,False,True,False,False,False,True,All,False,False,23805
41,9,0.8237823245175782,7.090870810150394e-05,0.021004008384064465,False,True,robust_z_score,True,knn,7,0.013155905198840709,eigen,0.16534773011696735,l2,50,1.0373657674703162e-05,6,3,86,3,3,37,0.8771768720345136,False,NearMiss,False,11,1,4,all,0.4157910126077655,0.21944125187670344,0.3960570960820976,squared_hinge,l1,13.146391157655083,rbf,0.1761563251500966,5.008778259385795,0.006942373155171664,False,True,MannWhitneyU,0.03917321683425213,False,False,GaussianNB,False,False,True,False,False,100000,True,True,False,True,4194503377,True,False,False,True,True,False,False,True,False,False,False,True,False,PREDICT,True,False,14980
41,10,0.15451399683694655,3.256557019175615e-05,0.26272767038287115,False,True,robust_z_score,True,median,5,0.0023220515636462507,eigen,0.5426599239109773,l2,95variance,0.0196033119810079,8,3,49,3,2,35,0.8061771582313542,True,SMOTETomek,False,12,1,10,auto,0.4734477568159036,0.00299611640478996,0.7283136507978689,modified_huber,none,429893.1933099122,poly,0.20262769827147475,2.725098249140623,6.800319469802968e-05,False,True,MannWhitneyU,0.031956352489897165,False,True,LR,False,True,True,False,True,100000,False,True,False,True,177415778,False,False,True,True,True,True,True,False,True,False,True,False,False,PREDICT,True,False,17765
41,11,0.48154498973349946,0.004443566970543613,0.5968350821730743,False,True,robust_z_score,True,knn,9,0.39471648938413206,lsqr,0.3954975663896121,l2,95variance,0.06008960245018209,9,3,81,3,4,35,0.8626132405440305,False,SMOTEENN,False,6,1,12,majority,0.5309935154235481,2.0056905476633505e-05,0.62668121825826,hinge,l2,133.52011922600468,linear,0.3644049015833404,6.57433835120732,0.002715917256255304,False,True,MannWhitneyU,0.05353177955740512,False,False,LDA,False,True,True,True,False,100000,True,True,False,True,2778226881,True,False,False,True,True,False,True,False,True,False,False,True,True,PyRadiomics,False,False,11700
41,12,0.3231583888997154,0.4201100026040204,0.05731196607312361,False,True,robust_z_score,True,most_frequent,6,0.022447891151452088,svd,0.7160733676960299,l2,10,2.4705945880241003e-05,5,4,25,2,4,19,0.9033232353198438,False,BorderlineSMOTE,False,11,1,9,auto,0.3410209292211787,0.03622105948690213,0.03039088986604621,modified_huber,none,1335.7264482021887,rbf,0.11315049753920414,2.199236465021337,0.00030538280953094866,False,True,MannWhitneyU,0.0032878741630669828,False,False,LR,False,True,True,False,True,100000,False,True,False,True,1115223180,False,False,True,True,True,False,True,True,True,True,True,True,True,All,True,True,10480
41,13,0.742075114767311,0.023668026729675502,0.3348215649777372,False,True,robust_z_score,True,mean,5,0.040143287432729366,svd,0.13677067025777423,l2,100,0.5502247801854431,9,2,60,2,4,28,0.9895087086209009,False,NearMiss,False,10,1,10,all,0.5960232493954979,0.0001826456074261484,0.9311383476197955,hinge,none,5.4312372179291675,rbf,0.9002935145064572,5.3572607408650175,0.00023136504057020595,False,True,MannWhitneyU,0.003847794929292519,False,True,RF,False,True,False,True,False,100000,False,True,False,False,1775941625,True,False,False,True,False,False,False,False,False,True,True,False,True,PREDICT,True,True,6210
41,14,0.36194434997072367,6.240800494641288e-05,0.019309454878331467,False,True,robust_z_score,True,knn,7,0.0005078066582853623,svd,0.981556966872522,l2,95variance,0.03715828032412029,5,3,71,3,3,16,0.8894839363257273,False,ADASYN,True,6,1,9,not majority,0.6875438762855248,0.06998344454238514,0.19951657851847548,hinge,none,1930.3029408243992,rbf,0.8924994277957138,2.7837500266426156,0.4331279269697514,False,True,MannWhitneyU,0.047899800064687456,False,False,SVM,False,True,True,False,False,100000,False,True,False,True,1511148857,True,False,True,True,True,True,False,False,False,True,True,True,True,PyRadiomics,False,False,24820
41,15,0.9357979112885187,0.5075000019665247,0.04902361973735425,False,True,robust_z_score,True,most_frequent,7,0.008949348677212943,eigen,0.23994156243868703,l2,95variance,0.12839159786326662,7,3,15,3,3,14,0.9264240173099283,False,SMOTETomek,True,13,1,5,all,0.29492274256063417,3.371928055269296e-05,0.6826709579920336,modified_huber,l1,29.562945165826484,rbf,0.9704129590000801,4.416114587510001,1.580810484038764e-05,False,True,MannWhitneyU,0.015202663686080841,False,True,LR,False,True,False,True,False,100000,False,True,False,False,826082367,True,False,True,False,False,False,False,True,True,False,True,True,True,PREDICT,True,True,21995
41,16,0.700501624400733,0.003477018128860156,0.5917917670646147,False,True,robust_z_score,True,most_frequent,5,0.00017916759638789178,eigen,0.7938513501683813,l2,95variance,0.012544783278384009,8,3,86,3,2,35,0.8984144151990611,False,RandomUnderSampling,False,8,1,8,not minority,0.726027497730881,0.09415837665493361,0.9829559924798892,modified_huber,none,1831.4337738550043,rbf,0.5033132933726528,5.359294651220723,0.14635969412356473,False,True,MannWhitneyU,0.006231498736899897,False,False,SVM,False,False,True,False,True,100000,False,True,False,False,2892620337,True,False,True,False,False,True,True,False,False,False,False,True,True,PyRadiomics,False,False,8070
41,17,0.23552684986067818,0.9867530617506018,0.830147240469773,False,True,robust_z_score,True,mean,7,0.0005477200723253361,eigen,0.3814230846547082,l2,100,0.05151910763619537,8,4,91,3,5,19,0.8081619064488086,False,ADASYN,False,16,1,5,majority,0.4300990319088056,0.0009170639549887393,0.9528610434452313,hinge,l2,86293.61176641652,linear,0.08469495611810329,2.22390600987666,2.0748434716542764e-05,False,True,MannWhitneyU,0.023554707674093397,False,False,GaussianNB,False,False,True,True,True,100000,True,True,False,False,961062414,False,False,False,False,True,True,False,False,True,True,False,True,False,All,True,False,3850
41,18,0.7132727942022705,0.04223067727207744,0.8337911319307381,False,True,robust_z_score,True,most_frequent,9,5.7921220140405176e-05,svd,0.7190649161005012,l2,10,0.024306651025732432,6,2,68,3,4,29,0.7786536614010247,False,NeighbourhoodCleaningRule,False,15,1,14,not minority,0.34132823569546505,0.028945303166480283,0.7852934805336932,hinge,l1,1096.8310794748988,rbf,0.5131804956525687,3.2598260702536344,0.0037058271934936,False,True,MannWhitneyU,0.0013182043555064141,False,False,LDA,False,False,False,True,True,100000,True,True,False,False,1759258933,False,False,True,True,False,True,False,True,True,False,False,True,False,All,True,True,575
41,19,0.6429185288588528,0.0002325447368115065,0.23765937709995966,False,True,robust_z_score,True,median,8,1.8404117984022758e-05,svd,0.5820839760654819,l2,10,0.0005207585962368323,7,2,60,3,2,43,0.9563146298052099,True,SMOTETomek,False,5,1,3,not majority,0.32862563720063415,0.006042213255390623,0.46990983571198675,modified_huber,none,10706.509650205144,poly,0.2321652257541056,6.254320151440138,0.8000875959031243,False,True,MannWhitneyU,0.06478243617723449,False,False,LR,False,True,True,True,True,100000,False,True,False,True,231196429,False,False,True,False,False,False,True,True,True,False,True,True,False,PREDICT,False,False,14250
41,20,0.483194464104176,0.06327001685517908,0.32663982837145555,False,True,robust_z_score,True,most_frequent,5,1.3633110730871275e-05,eigen,0.11713503983451011,l2,100,0.0007083250720718514,7,4,71,3,5,57,0.7770110075600934,False,BorderlineSMOTE,False,10,1,10,all,0.6642432933047819,0.09039128741602084,0.641981294816414,squared_hinge,l2,5206.187710404989,poly,0.5269891817241776,5.680519382350807,0.02330231618007607,False,True,MannWhitneyU,0.01920109827248787,True,False,SVM,False,False,False,False,True,100000,True,True,False,False,1353626889,True,False,False,False,True,False,False,True,True,True,True,True,False,PyRadiomics,True,False,11705
41,21,0.5022502801951375,0.002979504318437722,0.42648111447770254,False,True,robust_z_score,True,constant,8,0.05436337290936391,svd,0.18652268805820493,l2,50,0.0003563675411501351,9,4,33,2,4,48,0.8849717005697603,False,SMOTEENN,False,14,1,14,auto,0.7327051336728985,0.0006846143185912821,0.7372894441321792,squared_hinge,none,1442.3275961447478,rbf,0.6518015871513009,1.005987307421984,0.0008234451426711636,False,True,MannWhitneyU,0.08786619723323141,False,False,SVM,False,False,False,True,False,100000,False,True,False,True,2231084378,False,False,True,True,False,False,False,True,True,False,False,False,False,All,False,False,6805
41,22,0.6086098428416118,0.0002465293933546819,0.061199382099759836,False,True,robust_z_score,True,mean,8,0.00011902164379416465,eigen,0.42039370874178117,l2,10,0.0037265702208315724,7,2,75,1,5,10,0.7649409125440041,False,SMOTE,False,9,1,10,not majority,0.4809197143355833,0.03822144134640072,0.4004862931929163,squared_hinge,l2,39.69851459296803,linear,0.30632245586970086,5.174117280239379,0.00018115438156972343,False,True,MannWhitneyU,0.0060297341674508,False,False,SVM,False,False,True,True,True,100000,True,True,False,False,745008371,False,False,True,True,False,False,False,True,True,False,True,True,False,PREDICT,True,True,15255
41,23,0.13754800019755542,0.8642262606768957,0.6527030556954602,False,True,robust_z_score,True,knn,5,0.00036446977796560846,svd,0.03438080645624419,l2,95variance,1.649872893600234e-05,5,4,19,2,3,24,0.8297728784927334,False,RandomUnderSampling,True,16,1,3,all,0.7116708203920137,0.008498631527106941,0.06034709443463304,hinge,l2,2.1272442466541936,linear,0.041050245517862294,6.9615513126949935,0.01425945980478827,False,True,MannWhitneyU,0.024909907958518662,True,False,SVM,False,False,True,False,False,100000,True,True,False,False,1199463458,False,False,True,False,False,False,False,False,False,False,False,True,True,All,False,False,24720
41,24,0.918624973895158,0.2244948864345457,0.6255628622013134,False,True,robust_z_score,True,median,7,0.008183624649418686,lsqr,0.865935276243597,l2,50,0.04884380027126885,8,4,37,3,3,14,0.945225290709032,False,NeighbourhoodCleaningRule,False,8,1,10,majority,0.72036924444025,0.03792538899677498,0.6185128887313425,hinge,none,9143.407822148987,linear,0.7423762751721579,3.1906311485190506,4.088472744258182e-05,False,True,MannWhitneyU,0.11581758134427249,True,False,SVM,False,True,False,True,False,100000,True,True,False,False,803963853,True,False,False,True,True,False,True,False,False,False,True,False,False,PyRadiomics,True,True,16860
41,25,0.03342541872686644,0.00026884817716022033,0.8603100890004252,False,True,robust_z_score,True,knn,9,0.6685592960040301,eigen,0.10281536452928018,l2,100,0.002049480270529816,7,3,81,1,4,12,0.873080916129304,True,NearMiss,True,19,1,5,auto,0.5867283895176888,7.25479311087438e-05,0.729900219212055,modified_huber,l2,410.97377831813503,poly,0.6745973169505762,6.622429445377437,0.024379836871969686,False,True,MannWhitneyU,0.06162526046360493,False,False,SVM,False,True,True,True,False,100000,True,True,False,True,388940461,True,False,False,True,False,False,False,False,False,False,True,False,False,All,False,True,20560
41,26,0.15727103214064575,0.06710498443287528,0.7098207351842638,False,True,robust_z_score,True,knn,8,1.0657818839958707e-05,eigen,0.5938163762749354,l2,10,0.0021382214797335155,9,4,57,3,3,57,0.7657605503604727,False,SMOTE,False,9,1,10,not majority,0.4317005626265008,0.00016418345842272915,0.3474936992045443,hinge,l2,15775.648846516144,poly,0.5780368125369644,6.75805310724954,0.0002539043273512789,False,True,MannWhitneyU,0.04847203285763405,True,False,LR,False,False,True,False,True,100000,True,True,False,False,869250250,True,False,False,True,True,False,False,True,True,True,True,True,False,PyRadiomics,False,True,15690
41,27,0.906328716550359,1.1383370161185486e-05,0.4901589265812071,False,True,robust_z_score,True,mean,9,0.008014847437058603,lsqr,0.6722372505227038,l2,50,0.09623501573221119,9,3,59,3,4,22,0.8839584814833765,True,NeighbourhoodCleaningRule,False,6,1,6,not majority,0.5831806858164221,0.0033311855485022956,0.20681084729236832,modified_huber,l2,30708.432552296563,poly,0.7471928385653427,6.909999330441313,4.51858685300566e-05,False,True,MannWhitneyU,0.07174996109841823,False,False,LR,False,True,False,False,False,100000,True,True,False,True,1510052466,True,False,True,False,True,False,True,True,False,False,False,False,False,PyRadiomics,True,False,10200
41,28,0.8910639896336631,6.82262959570785e-05,0.5282961758628973,False,True,robust_z_score,True,median,6,0.007025934000497418,eigen,0.8139668706237673,l2,95variance,6.28342431781639e-05,9,4,72,1,5,49,0.8959638449714147,False,SMOTEENN,False,14,1,11,majority,0.680874062188886,0.00011884046052277307,0.013785069230158764,modified_huber,l1,811271.3162533981,linear,0.7151221590930501,1.2343801796388312,0.08723802261430841,False,True,MannWhitneyU,0.02576467672078378,True,True,SVM,False,True,False,False,True,100000,True,True,False,True,999792842,True,False,False,True,True,False,True,False,True,False,False,True,False,All,True,True,2810
41,29,0.3839909641827908,0.0842729681271632,0.038955200172024584,False,True,robust_z_score,True,median,5,6.56079970355836e-05,svd,0.9872624406966043,l2,50,0.0001447601227115491,7,4,67,3,3,56,0.8270955647074574,False,RandomOverSampling,False,5,1,10,majority,0.271059098833993,0.00024024614540051777,0.45262634070152363,modified_huber,none,116.71804148685469,linear,0.780219484496968,3.957758158345437,0.5771839392701757,False,True,MannWhitneyU,0.04641504385713465,False,True,QDA,False,False,False,False,False,100000,True,True,False,False,358293256,True,False,True,False,True,False,True,False,True,True,False,False,False,All,True,False,17510
41,30,0.18123555642632982,0.01169133663931804,0.7120306195856795,False,True,robust_z_score,True,constant,9,0.07927893255839895,lsqr,0.974046161197768,l2,50,0.0007634083144308956,6,2,10,3,4,59,0.9828895246309006,False,SMOTETomek,False,16,1,13,auto,0.6487955276271982,0.2850871755233733,0.117381234101958,squared_hinge,none,1.0657319184689162,poly,0.8778828869868143,4.509117809049529,0.0002297765400413665,False,True,MannWhitneyU,0.1005824984715877,False,True,LDA,False,True,False,True,True,100000,False,True,False,False,2471653038,True,False,False,False,False,False,False,False,True,False,False,False,True,All,True,False,20465
41,31,0.747175512871416,5.68590016876432e-05,0.7751932854401822,False,True,robust_z_score,True,knn,5,0.27656834801373303,svd,0.6411926292836954,l2,50,0.7286074416191386,8,3,98,3,2,24,0.8543665823990085,False,BorderlineSMOTE,False,19,1,8,all,0.6615904589191189,2.8866977985560294e-05,0.9696863473655781,squared_hinge,l1,236285.20328460095,poly,0.9868404017026211,6.432446406940183,0.003494431990651224,False,True,MannWhitneyU,0.005519687350434464,False,True,LDA,False,False,False,True,False,100000,True,True,False,False,3730600460,False,False,True,True,False,True,False,False,True,True,True,False,False,PREDICT,False,False,12355
41,32,0.22126240875845793,0.31742097068828495,0.9323655772015035,False,True,robust_z_score,True,median,8,0.00019365318092080778,eigen,1.0090869024598883,l2,100,0.023113549440266043,9,4,51,2,3,34,0.9589722736493524,False,SMOTE,False,5,1,3,majority,0.2564708634465165,0.06049037848430034,0.9137740755241162,modified_huber,l1,44702.14006595376,rbf,0.41500880213120817,5.8133532678751765,2.099253561775946e-05,False,True,MannWhitneyU,0.011472573272667928,False,True,LDA,False,False,True,False,True,100000,False,True,False,True,1136840600,True,False,True,True,True,False,True,True,True,False,False,False,True,PyRadiomics,False,False,16250
41,33,0.7163313809248187,0.014731017591289926,0.9058356776282749,False,True,robust_z_score,True,most_frequent,8,1.5686110259221833e-05,lsqr,0.695660191122539,l2,10,0.0032475968435861703,7,4,73,1,5,17,0.9598563028900082,True,ADASYN,False,12,1,5,not majority,0.2665729666151724,0.6932727429648002,0.04975182498941855,modified_huber,l2,6808.58367025333,rbf,0.19993976952379888,3.096486508866178,2.6037970813830396e-05,False,True,MannWhitneyU,0.04604313592621919,False,True,LDA,False,False,False,False,True,100000,False,True,False,False,1185904961,True,False,False,False,True,True,False,True,True,True,False,False,False,PREDICT,False,False,11715
41,34,0.2012838688426094,0.00032134350657748604,0.505076956750402,False,True,robust_z_score,True,constant,5,7.453735707224082e-05,lsqr,1.0085446719331594,l2,95variance,0.016861375070804364,9,4,98,1,3,50,0.841585617750449,False,SMOTEENN,False,9,1,4,majority,0.2912581248910427,3.7313392361945946e-05,0.029014301340553272,hinge,l1,1.2456054741318543,poly,0.6848059091134147,4.8255294770880335,3.050934661575683e-05,False,True,MannWhitneyU,0.1376152784758712,False,False,LR,False,True,True,False,False,100000,False,True,False,False,3573562637,False,False,False,False,False,False,True,False,True,True,True,True,True,PREDICT,False,True,15395
41,35,0.7406505326770249,0.011423754622705498,0.3783751813700881,False,True,robust_z_score,True,constant,6,0.061395287779589,lsqr,0.13135446343066493,l2,100,0.0001288833829101432,9,3,94,2,3,21,0.9207252880583547,False,RandomOverSampling,False,15,1,6,majority,0.27840890308862176,0.014767702096862047,0.701682750960066,squared_hinge,none,116517.77698036587,poly,0.2586097205276786,6.831103870887662,4.3999336610519626e-05,False,True,MannWhitneyU,0.0064065612605472225,False,False,GaussianNB,False,True,True,True,False,100000,True,True,False,False,1271742080,False,False,True,True,False,True,False,False,True,False,False,True,True,All,True,False,13100
41,36,0.08002757826436935,0.0006298856289779431,0.9608821928407273,False,True,robust_z_score,True,mean,7,0.00044593203409896455,lsqr,0.45599726528505724,l2,10,2.807886639795395e-05,7,3,12,1,2,57,0.8207778971998799,False,ADASYN,False,7,1,4,not majority,0.5523396905685718,0.42778104441820014,0.15915902053722153,squared_hinge,l1,2542.1080533389318,poly,0.780640093762121,1.089333534339917,0.06507724565715371,False,True,MannWhitneyU,0.15586053795770874,False,False,LR,False,False,True,False,True,100000,False,True,False,False,1330569520,True,False,False,True,True,False,True,True,True,False,True,True,True,PyRadiomics,False,True,10880
41,37,0.6314397064644724,1.157725137883502e-05,0.027334163584261884,False,True,robust_z_score,True,knn,5,0.3789843062156425,lsqr,0.47169241550387153,l2,100,0.008923618231928368,7,4,12,3,4,56,0.7952309326789272,True,SMOTE,False,8,1,9,not minority,0.30656062178154314,0.0001451580233188362,0.6872240180493638,hinge,none,21.747173691363823,poly,0.9406417545030759,4.497155607127784,0.0001417328661894764,False,True,MannWhitneyU,0.07617050940886845,False,False,SVM,False,False,False,True,True,100000,True,True,False,True,2291496824,True,False,True,True,True,False,True,True,True,False,False,True,True,All,False,False,12465
41,38,0.4069983240788235,0.796597991703827,0.5356882497451582,False,True,robust_z_score,True,knn,8,0.4642199839565707,lsqr,0.9366102555938327,l2,100,2.2401168682349963e-05,5,4,15,1,2,23,0.9188192531997206,False,SMOTEENN,False,11,1,11,majority,0.5679798522391923,0.00032240685234377956,0.3858817011955392,squared_hinge,l2,4709.870042135007,poly,0.7749856987563817,6.3186578985046715,0.0008081599040090771,False,True,MannWhitneyU,0.10086465019952771,True,True,SVM,False,False,False,True,False,100000,True,True,False,False,2897800796,False,False,False,False,True,False,True,True,False,False,True,True,False,All,False,True,20490
41,39,0.7242206637949581,0.5616983706025662,0.7974064532308683,False,True,robust_z_score,True,knn,9,1.4788026732790397e-05,svd,0.2750491605402122,l2,100,0.030529811277214013,9,2,64,3,5,31,0.7697322447309941,False,RandomOverSampling,False,8,1,6,majority,0.4080212023744378,7.060703719928129e-05,0.6273242203814874,modified_huber,none,33.4954667016066,rbf,0.23101028809463586,4.52242612856897,0.0004426331500611786,False,True,MannWhitneyU,0.02238676070933009,True,False,SVM,False,False,False,False,True,100000,True,True,False,False,589128652,True,False,False,True,False,False,True,True,False,True,True,True,False,PREDICT,False,True,10715
41,40,0.1209657037025903,0.00022216698451658123,0.6808848732636221,False,True,robust_z_score,True,most_frequent,9,1.6238946942953944e-05,lsqr,0.5719959057623761,l2,50,0.0003371635533935311,6,2,94,1,4,13,0.9080294032001262,True,SMOTE,False,5,1,10,majority,0.3124361617322345,0.0007331781369255841,0.8641714275651031,hinge,none,1386.8841121800338,linear,0.8446011181138805,2.4160120739672033,0.05558365721517637,False,True,MannWhitneyU,0.0313257219552358,False,False,SVM,False,False,False,True,True,100000,False,True,False,True,1343715427,True,False,False,False,False,True,False,False,True,False,True,True,False,PyRadiomics,False,False,20115
41,41,0.41618927569144726,0.0004264902742738055,0.3997642993947701,False,True,robust_z_score,True,knn,5,0.012287495931899048,eigen,0.19330033233363064,l2,100,0.00010990565116989613,8,4,62,2,4,18,0.8109778491054906,False,RandomOverSampling,True,10,1,13,auto,0.4141717607018956,0.00013138203015745947,0.9645078733889262,modified_huber,l1,43290.85518437303,linear,0.7796571947665665,5.354099412659937,0.0010008851098582696,False,True,MannWhitneyU,0.03627797987348229,True,False,LR,False,True,True,False,False,100000,True,True,False,True,3131019332,True,False,True,False,True,True,True,True,False,True,False,False,False,PyRadiomics,False,True,5510
41,42,0.3728510873935508,9.768008357035977e-05,0.9132931311542878,False,True,robust_z_score,True,mean,8,0.0017139486821640736,eigen,0.8501827356970588,l2,95variance,0.4862633282746816,9,2,94,3,3,18,0.9481689674152549,False,RandomUnderSampling,False,14,1,8,majority,0.37661996180799945,0.0001014473036895105,0.9318746892688875,modified_huber,none,44.222190537826094,poly,0.09740859169692684,5.5263239869499605,0.9043041688655007,False,True,MannWhitneyU,0.0014265935693097637,False,True,QDA,False,True,True,False,True,100000,True,True,False,False,3828542289,True,False,False,True,False,False,False,True,False,False,True,True,True,PyRadiomics,True,True,13455
41,43,0.6886625200471941,1.002559921763166e-05,0.08720368679356927,False,True,robust_z_score,True,knn,6,7.542994450285822e-05,lsqr,0.8514894861365062,l2,95variance,0.28285483412461715,9,4,62,2,3,30,0.8295629672000868,False,NeighbourhoodCleaningRule,True,10,1,4,not minority,0.7269485780235261,0.2845780791283739,0.49829059730665415,modified_huber,l2,1416.1894389143092,linear,0.6771163247530253,5.642975514487562,0.0005708370828865132,False,True,MannWhitneyU,0.051592729421199614,True,False,SVM,False,True,False,False,False,100000,True,True,False,True,933688469,True,False,True,False,True,False,False,False,False,True,True,False,False,PyRadiomics,False,True,3725
41,44,0.23845748829630098,0.00047620589599347516,0.30836766863546283,False,True,robust_z_score,True,knn,8,0.008231687034709409,eigen,0.1528907281202171,l2,10,0.018171186195658433,6,2,70,2,5,14,0.9070123196751496,False,SMOTEENN,False,10,1,12,not majority,0.5562599505843139,1.807978070587896e-05,0.24980328835491683,hinge,none,1.8654421113011501,rbf,0.2328856889682802,3.1281238247136627,0.09180247002252824,False,True,MannWhitneyU,0.0013541989342732604,False,False,RF,False,False,False,False,True,100000,False,True,False,False,4138871625,False,False,False,False,True,False,True,False,False,True,True,False,False,PyRadiomics,False,True,395
41,45,0.1896584980779017,0.00020360638612712003,0.5998432299898243,False,True,robust_z_score,True,median,9,0.000849069256916069,eigen,0.16136976239521106,l2,10,6.129815795591794e-05,8,3,62,1,3,31,0.8136516987878362,False,RandomOverSampling,True,9,1,9,all,0.6693143424595838,0.061667961311854196,0.37193008991468335,modified_huber,none,19.75506635545213,poly,0.6986898158675586,2.124909948048818,0.02958769372902792,False,True,MannWhitneyU,0.004425696332770361,False,False,LDA,False,False,False,False,False,100000,True,True,False,False,895834374,True,False,False,False,False,False,False,True,False,False,True,True,True,PREDICT,True,False,20100
41,46,0.7501396707801367,0.005369161384298364,0.5241587104215613,False,True,robust_z_score,True,knn,7,5.96903846010474e-05,eigen,0.9453722355844473,l2,50,0.007313041498795078,5,2,12,1,3,50,0.9617084158174999,False,BorderlineSMOTE,False,9,1,8,auto,0.38455222780400344,0.000234367547500701,0.5059362487282358,squared_hinge,l2,73015.02573908855,poly,0.6638903093860622,3.5027509250202016,0.014574732033657058,False,True,MannWhitneyU,0.004155195534904556,False,False,SVM,False,True,False,True,False,100000,False,True,False,True,1621314489,True,False,True,False,False,False,False,False,False,True,True,True,False,PyRadiomics,False,False,11580
41,47,0.15475479305118145,9.27699899153134e-05,0.42111494929828874,False,True,robust_z_score,True,most_frequent,8,0.0053100990940136905,eigen,0.660564642154887,l2,95variance,0.00442768344646522,8,3,57,2,2,54,0.9920008104589666,True,RandomUnderSampling,False,19,1,3,auto,0.32913826917574845,0.0006211875846458456,0.3252051640141128,modified_huber,none,133271.6985437085,linear,0.4254868677319169,6.135010429126485,0.00023043282556716918,False,True,MannWhitneyU,0.012518202509320847,False,False,SVM,False,True,True,True,False,100000,True,True,False,True,3274912160,False,False,False,False,False,False,False,True,False,False,True,True,True,PREDICT,True,False,23575
41,48,0.030173722016200166,9.95195000799895e-05,0.884651361165196,False,True,robust_z_score,True,mean,8,0.002605206409711541,lsqr,0.52961111690518,l2,10,0.0026498375446180854,7,4,32,3,3,51,0.941604256427641,False,NearMiss,False,18,1,9,majority,0.7218599334907143,0.0010216735791081697,0.8565584147727464,squared_hinge,l1,80231.65654140663,poly,0.7936749562256271,1.6243248281168463,2.034077915393459e-05,False,True,MannWhitneyU,0.009756325951935594,True,False,QDA,False,False,False,True,True,100000,False,True,False,False,1321698092,True,False,True,True,True,True,True,False,False,False,True,False,False,All,False,False,20365
