Iteration,Rank,CNB_alpha,ElasticNet_alpha,ElasticNet_l1_ratio,ImputationMethod,ImputationNeighbours,LDA_shrinkage,LDA_solver,LRC,LR_l1_ratio,LR_solver,PCAType,QDA_reg_param,RFmax_depth,RFmin_samples_split,RFn_estimators,ReliefDistanceP,ReliefNN,ReliefNumFeatures,ReliefSampleSize,Resampling_Method,Resampling_k_neighbors,Resampling_n_neighbors,Resampling_sampling_strategy,Resampling_threshold_cleaning,SGD_alpha,SGD_l1_ratio,SGD_loss,SGD_penalty,SVMC,SVMKernel,SVMcoef0,SVMdegree,SVMgamma,StatisticalTestThreshold,random_seed,Number
16,17,0.30910097953190263,0.028210167531365328,0.6213359794273137,mean,5,0.0007390284729621944,lsqr,0.5444537994257991,0.47177019608266946,saga,50,0.21745879913880956,6,4,95,2,5,59,0.9232308865242648,RandomUnderSampling,8,12,not minority,0.6693469045643108,2.314095897811022e-05,0.007011513243133649,hinge,l2,4252.416731132523,linear,0.9303348563124236,5.57289924717218,0.020417301180796273,0.009162849112647111,472323269,1385
16,18,0.6212847995430077,0.0008282604545556548,0.1623876933603169,constant,9,0.00010566901969323929,eigen,0.5062107349270055,0.08587573240081392,lbfgs,100,0.030869533953999512,7,3,86,3,2,47,0.8849917721242392,BorderlineSMOTE,8,11,majority,0.5465546592947115,2.5780367474628188e-05,0.3161881742458623,modified_huber,l2,568910.9213629918,poly,0.9665603751914644,1.9493395549182375,0.0008060914516719142,0.19644758549225938,3654846726,1405
16,19,0.8694970037984794,0.0004968502099920103,0.2100953204215087,mean,5,2.7069634304502502e-05,svd,0.7148469192808806,0.909357819131033,lbfgs,10,7.841560229773449e-05,7,4,44,1,4,46,0.8089961683014387,NearMiss,10,3,not minority,0.3422105159985928,6.0403477660392655e-05,0.2143456462147041,squared_hinge,l2,9.498701555013044,poly,0.14964240761716885,6.849349518386155,0.39737551543675437,0.002882518042940007,3550131007,5
16,20,0.45057528754150056,0.034114979490871646,0.8831566136215657,median,6,0.000571773786639917,eigen,0.5222917476114283,0.42668427236770023,saga,100,0.6083508992941331,6,3,99,2,5,58,0.9010792966220649,RandomOverSampling,14,8,not majority,0.6186750231074648,0.3179446912614139,0.54143125243013,hinge,l2,5.248564580370211,rbf,0.3059711640793533,2.5151994526582637,0.013550788762698605,0.007197493536205078,2192988011,25
16,21,0.6168452682417351,0.001964748841222187,0.13586112712293985,mean,5,0.2387941810130215,eigen,0.5106162402787447,0.38667686337392493,lbfgs,50,0.0034724500876892753,8,3,42,3,5,43,0.7993094770441221,RandomOverSampling,19,13,majority,0.534755750445649,1.5065568837684395e-05,0.6961031100523987,modified_huber,l2,13.07835258930998,linear,0.6313636394090564,5.309652738110448,0.00043638055522747114,0.0010092338245841531,1942482722,205
16,22,0.45573476112219424,0.018538795323015247,0.5707597879551414,median,9,0.36554943837304854,eigen,0.5755692138786105,0.19705652737721535,saga,95variance,1.1852176841783202e-05,9,3,21,2,4,10,0.8500674292017418,SMOTEENN,16,12,not majority,0.5555902043770977,0.5373318514535178,0.4534065215581259,hinge,l1,42.10400018705193,poly,0.8624045588082413,4.9521302278648225,0.008085501378467311,0.08777814016452969,3801234127,240
16,23,0.698320155456662,0.017844314465380297,0.40144334638596557,mean,7,0.18131232007470144,svd,0.8615296225558937,0.505327997951036,saga,10,0.11476393943230218,9,4,60,1,3,44,0.823799050960651,RandomOverSampling,7,13,auto,0.488387756736617,0.12508204014801283,0.30655268100158684,hinge,none,156726.97710180513,linear,0.5824959717842171,2.0625162840072457,2.8779060307890233e-05,0.029700074106515734,3266213719,385
16,24,0.33253471869726825,0.03634766901065994,0.18446239311084633,knn,8,9.989887849770454e-05,eigen,0.8693773034172143,0.12585735742499415,saga,95variance,0.0034398232560931374,9,2,92,3,3,56,0.903594051879202,ADASYN,19,8,not minority,0.45554228282291964,0.015262220339819816,0.48042554189738307,modified_huber,l1,17.44163590495176,poly,0.3880054167729621,3.882182160345333,0.713766848847986,0.007755892939545078,1311146341,550
16,25,0.9866054289795667,0.01652982440315308,0.43234211492157415,knn,6,0.00848993008267092,svd,0.427688298473061,0.4056819094223866,saga,95variance,0.0006129578291628887,6,3,38,1,4,28,0.914754267957036,SMOTETomek,18,6,all,0.3326888767614082,0.19302244164307839,0.7613174580606403,squared_hinge,l2,10.577359444429296,linear,0.9497120061211208,6.705172861608603,0.012311077661085008,0.1121315772116666,1844839978,565
16,26,0.1296182922362371,0.08882801180281528,0.424683523036261,constant,7,0.014021092300270238,svd,0.7214331468692465,0.41714862501434324,saga,100,0.018311762848135675,7,4,95,1,2,31,0.7758226057727917,RandomUnderSampling,15,10,not minority,0.25978323171066287,0.9869957574843382,0.7513872028801112,hinge,l2,457.19436507285945,linear,0.6702592257392671,2.3681721094127477,2.1160818570102157e-05,0.06129765804567054,2162154299,760
16,27,0.15398327388890887,0.0044033831929938885,0.49451179840803594,constant,5,0.0001679814772516398,lsqr,0.9123517925686412,0.5623652111104863,saga,100,0.2719658707679958,8,2,88,2,2,48,0.8435441341764521,NearMiss,6,4,majority,0.2572021803840934,0.03123886541971079,0.5564421665390583,hinge,l2,35.447148892424764,poly,0.8174237037886359,1.8101593485906446,0.028186284353564156,0.0015248215571241808,2102942987,770
16,28,0.4758739270905643,1.3445779994548553e-05,0.8028268271399512,most_frequent,6,5.678282230544059e-05,eigen,0.8015767434800699,0.26505168881185337,saga,95variance,0.028452327964857277,7,2,41,1,2,57,0.7540288580796843,SMOTEENN,14,5,auto,0.7494498448264257,0.0062408861547247705,0.25957021169878003,hinge,none,6.547514724503921,poly,0.1316221220545266,4.956202205060724,0.025026080745510777,0.019033503820071802,455577747,830
16,29,0.9703266013625718,8.598964051230024e-05,0.43954119485860577,most_frequent,9,0.06285469937896979,lsqr,0.45185428598071964,0.4239045712099967,lbfgs,95variance,0.15005828997578058,6,2,93,1,2,40,0.8391510925848831,SMOTE,10,4,not majority,0.37665968899866126,0.011309148037624504,0.12191537078472214,squared_hinge,none,46.25234525617234,linear,0.6419821779546715,4.937383924829074,0.23334989525501829,0.02520103662970965,2867819588,920
16,30,0.9182361766825542,0.0015865522806160256,0.3164270530061516,constant,9,0.17691104196828275,lsqr,0.9735276121486938,0.8827432287240561,saga,95variance,0.013726146743755682,6,4,94,3,5,12,0.9170909001167445,BorderlineSMOTE,8,10,majority,0.3331467424255735,0.006654418067236826,0.33967878348306646,modified_huber,l2,6541.942431798376,poly,0.7387846763497752,3.0981268084078177,0.011022319113406799,0.026257441520164158,3617585914,960
16,31,0.9190184712427698,0.0005913089506096987,0.6817304247673638,mean,6,0.2561838678521545,eigen,0.8357741535916715,0.8023077918602631,saga,95variance,0.0013831620213734844,8,4,91,1,3,12,0.7601385194935073,SMOTE,11,7,all,0.4338097471856042,0.0009905350435622112,0.8144108430972004,hinge,l2,23.903313268789997,rbf,0.585950951204215,3.878587431917291,0.1289924950307204,0.002312502224605391,595525865,1510
16,32,0.6541274376708849,0.04313680097308939,0.38843795675302484,knn,6,0.04513468864532394,eigen,0.7722542954449723,0.9629888225182323,saga,50,0.9322346422557777,6,3,72,1,3,53,0.8160344757861803,ADASYN,13,9,majority,0.6966638224988609,3.928646146724185e-05,0.6706303580785729,squared_hinge,l1,150176.4102184356,linear,0.030872983223583783,1.6686234315568778,0.05457228283985765,0.008345302083606001,4262665361,1600
16,33,0.36727731969919397,0.0008407400271225301,0.6157104598359364,median,9,0.004489145031740666,eigen,0.17080243322855393,0.4627689083707589,saga,95variance,0.005455623402128551,8,4,13,2,2,45,0.7732553104000076,RandomUnderSampling,9,14,all,0.31196918119334743,0.0036539525276777186,0.9064260925165819,squared_hinge,l1,569450.6699146228,poly,0.9784153073722427,1.5107194475565249,6.298740251686108e-05,0.04571147416276432,428134742,1630
16,34,0.495647595419899,0.03423156244800924,0.8482741436313124,constant,6,0.2467159897808959,eigen,0.9608575252738676,0.6089782511949811,lbfgs,10,6.11471533265696e-05,9,2,82,1,5,13,0.9662992625611146,RandomUnderSampling,8,7,not minority,0.5736291894464305,0.25898965809909624,0.7149831606570698,squared_hinge,l1,57387.354421978045,rbf,0.4642836882259965,3.1183304608016194,0.0010037848059994338,0.0018437839575106692,1272646226,1795
16,35,0.9471550574447013,5.650972010156156e-05,0.17088345403533445,most_frequent,8,0.18494291936699267,eigen,0.8641763763159414,0.05221564527025324,lbfgs,95variance,0.000256355239613427,7,3,82,1,4,43,0.8162019525988953,NearMiss,15,12,not majority,0.41258421362033104,0.00010855151150523853,0.8337500880900179,squared_hinge,l2,2.023691707211678,linear,0.25009770964945643,2.4173546582926577,0.859299533138229,0.016007238530919916,2858374281,1810
16,36,0.9737031035971213,0.23881253114996878,0.09278714494296048,constant,8,0.00032368298580634806,eigen,0.4296837056376577,0.08121421421093722,lbfgs,95variance,0.39746556915958275,7,4,41,2,3,39,0.9223292825445174,NearMiss,16,9,majority,0.42951450626719484,0.019903371814756477,0.27078821183573387,modified_huber,none,16.453652733841125,linear,0.9130501127492954,6.280008285167929,8.505910380932541e-05,0.045077404829618174,368077889,1885
16,37,0.1004732748090239,0.0002160198939770627,0.038900868235686725,most_frequent,7,0.9378401304788552,eigen,0.293363752021612,0.07790842183190605,saga,95variance,9.787866774983885e-05,8,4,51,1,2,13,0.9107826379547201,SMOTETomek,18,8,not minority,0.7396213263078256,0.0007095821341251876,0.3473851229048718,squared_hinge,l2,70994.46951123419,poly,0.1151772398324582,2.8750373110227,0.01084781534752949,0.04855992057747606,1095965772,1890
16,38,0.5394544907622079,7.919222696359818e-05,0.42263022347705925,mean,8,0.034112418174193936,lsqr,0.4523399111131222,0.5931049413777713,lbfgs,95variance,0.00015127122851114146,6,4,78,3,5,22,0.9536330405851863,BorderlineSMOTE,8,3,auto,0.5970137492107614,0.09724376288740712,0.16886569147093988,hinge,l1,8.515267604319353,rbf,0.882429899878669,6.972518037789325,0.0005088563706110602,0.28836162185719433,2381442555,1920
16,39,0.13962958567247263,0.01579541387806575,0.49344356823939983,median,7,0.0009839167188683425,lsqr,0.7683241833032572,0.46684200159297073,saga,10,1.4462705796384338e-05,6,3,62,1,5,43,0.9782150073930038,ADASYN,12,6,all,0.4197910779765826,1.6152122388382744e-05,0.7678075434873105,modified_huber,l2,916979.9459620669,poly,0.5082473862096101,5.5411368878526694,3.0109961247438613e-05,0.028357907002558528,2617195080,1935
16,40,0.20033263134063872,2.8803836978755812e-05,0.10000942128586054,most_frequent,6,0.0019873163923249545,svd,0.42987459368216774,0.41742174310343005,lbfgs,10,7.417752531967566e-05,7,3,24,1,4,36,0.9343862768751228,BorderlineSMOTE,12,10,majority,0.5607991028604211,0.022015008395177848,0.1588549348968571,squared_hinge,l1,1409.5404866746387,linear,0.8869518730478048,2.581967329880336,0.014990664873856176,0.003592801067147849,3047947404,1965
16,41,0.500627146998615,0.008162006086087036,0.8389821904215777,most_frequent,9,0.0008255689110162955,eigen,0.8053441963953977,0.10791981668611794,saga,95variance,0.03760705773777401,7,3,50,2,3,25,0.9845473753169656,NearMiss,14,3,not minority,0.4841480090392869,0.002773213053511689,0.10641223875749184,squared_hinge,l2,28.47398790231728,rbf,0.2975045397999625,4.424236985637377,0.0023581088802584007,0.07803630126827421,2888528758,1990
16,42,0.9560429106038121,1.6945932419920857e-05,0.11446574466612147,knn,6,0.0005060660156347234,lsqr,0.4443807840129006,0.6077891376049859,lbfgs,50,0.21392594553703556,6,2,26,3,2,49,0.9955454259651606,SMOTE,8,11,not minority,0.5338479616918039,0.0022594485404399726,0.4216759240209189,modified_huber,none,10521.68198839938,rbf,0.6843389799208663,6.174212289338246,1.7572500450190535e-05,0.0019414555097469807,2267905003,1020
16,43,0.9379879418163304,0.024726013904197295,0.21278947550009708,mean,6,2.385482811059635e-05,svd,0.4111612532138671,0.5501252962169659,lbfgs,100,0.011249289667031308,9,4,81,1,2,18,0.7855709689753793,SMOTE,19,11,majority,0.7488004072288901,0.14169188324892054,0.21817925426681495,hinge,l2,133173.25373633896,rbf,0.8649827318470659,2.7177240246999554,0.24778078980191712,0.26407144171532615,2015245712,1080
16,44,0.9055796570870605,0.050359130496170815,0.2894745009525236,mean,6,0.006862107632800345,eigen,0.658688227835815,0.44122962888529993,saga,100,4.867895738210314e-05,5,4,95,2,3,57,0.8074061017916274,RandomUnderSampling,8,10,auto,0.5694952256511805,0.6363101932447226,0.27015173005269244,squared_hinge,l2,26715.32539385943,rbf,0.17125073882192465,4.101092959011089,0.0031766427932318105,0.03486463052645563,1645456873,1115
16,45,0.7862547325990163,0.5700643058157963,0.28686869614085764,most_frequent,6,5.4136595584068654e-05,lsqr,0.7330465166896027,0.05235239347958831,saga,100,0.008356894499829917,7,2,47,2,2,52,0.9785905350306302,NearMiss,10,11,all,0.5232910684976664,0.02547510256329322,0.8545666792887964,hinge,none,37.53912764194304,rbf,0.9951787270666322,6.098841387373914,5.0500085424383897e-05,0.0015388288686408614,3676467428,1120
16,46,0.838344878178986,1.3943844640276707e-05,0.6491914801567878,most_frequent,6,0.9028720329655486,eigen,0.9154278473060545,0.9544068369332239,lbfgs,10,1.8863632162574494e-05,5,3,65,2,4,34,0.9787731021751876,SMOTE,11,6,all,0.34477601985770207,0.007636924318238031,0.4627303342699034,hinge,none,1007.5998963124155,linear,0.9589213071738312,4.109542229469319,0.01825333169576373,0.010112952514210849,1452933923,1145
16,47,0.20833446323118043,0.0016304621112805267,0.3964515666486915,knn,5,0.7275992836977994,eigen,0.050929258852297814,0.11009875327552154,saga,50,0.0038506413698817634,8,3,63,2,2,19,0.9151265508569313,SMOTE,16,9,not minority,0.6087379254120748,2.0591068848713124e-05,0.12495802136622203,squared_hinge,none,2989.5325546253744,linear,0.9748121113667365,6.341140937063672,0.006469741852759713,0.0037816244329079702,301061751,1190
16,48,0.6538411214108371,0.00032825262289942406,0.49095413769236385,most_frequent,8,0.000309998557724161,eigen,0.4876384146251408,0.47078406296049735,saga,95variance,0.0020971973899729024,6,4,86,1,2,12,0.9262197299797885,SMOTETomek,5,14,majority,0.7334721317498429,2.0828565040830505e-05,0.7919525186214597,modified_huber,none,108.50882487934035,linear,0.3201927858015202,2.388462244836544,0.005114698497246615,0.0013536837715960063,1749887,1215
16,49,0.6240931172570837,0.015251023987519253,0.31306362509573427,most_frequent,8,0.0003544144480484969,eigen,0.6512100435442889,0.6077649168692918,lbfgs,95variance,0.17809781730159052,5,3,56,2,2,35,0.9925447371112814,ADASYN,19,6,majority,0.35306336982776515,0.08326820089163939,0.013974681056808547,squared_hinge,none,23889.42578715772,poly,0.014307351839828675,2.0985840513055374,0.005388377101579779,0.018069087326846443,1053058121,1230
16,50,0.08857297431462574,0.01038265616227787,0.49527652314762327,median,5,0.0031251802536867756,lsqr,0.6040025987738853,0.8420099115954278,lbfgs,95variance,0.059731508095531585,8,3,54,3,5,22,0.8058381010621388,NeighbourhoodCleaningRule,10,10,majority,0.6167438678755843,0.0015922292722119556,0.7007789020623164,modified_huber,l1,660872.527952992,rbf,0.8411497783938723,3.8903632222710947,0.045103074079889754,0.1300955232411077,3389040014,1245
17,1,0.16566330890187464,0.37904596196542095,0.11264339822136982,constant,8,0.09414483237673787,eigen,0.9623704210993355,0.6055250690794547,saga,10,0.18639940896342316,8,3,43,2,2,37,0.9406959356875191,SMOTEENN,9,7,not minority,0.6264824374317913,0.005866307467079747,0.7095383144144122,squared_hinge,l1,1.1843119764647476,rbf,0.4182006831004743,4.042549200170212,0.20146433522627138,0.24764913357161167,3437080893,855
17,2,0.0688163608356358,9.613800636134626e-05,0.7464904426572726,mean,7,1.4397039301517618e-05,eigen,0.45528551875348855,0.1821888080586489,saga,10,0.14623976024835264,7,4,50,1,4,24,0.8355995251222561,NearMiss,19,5,majority,0.2594499813120538,0.019766934931297473,0.4035149525315155,hinge,l2,2089.9557941265316,rbf,0.996953718852824,4.963719842465474,0.11312492650972646,0.017392790697879162,3298478335,1860
17,3,0.7215447859121968,0.0017419040354220302,0.6838634445886214,constant,8,0.0007157526663640989,eigen,0.1721667940641165,0.654431900312896,saga,100,0.3988837081357927,6,2,21,3,4,43,0.8565585604683058,ADASYN,12,6,majority,0.3927584449766697,8.486919045648597e-05,0.6370758017680501,hinge,l2,448.72645970756554,rbf,0.4371286077210045,3.0443045647282876,0.0016748953787859122,0.0029914609965375695,3375357841,1855
17,4,0.5639817246439492,0.06253894182872553,0.8250862467757855,median,7,2.603944802671163e-05,eigen,0.6402447922715531,0.054355698966767396,saga,10,4.4230695963731844e-05,7,4,12,2,3,39,0.7813822675024206,SMOTE,11,3,not minority,0.4164261048031081,0.040554825481288664,0.5527497336732822,squared_hinge,l1,11566.501254012843,poly,0.42144834192007496,1.9766771021651321,0.007493542139691737,0.006806451897109504,1569965877,1155
17,5,0.7025022269072786,7.019744952542987e-05,0.8182325558933314,knn,9,0.06875298135081467,lsqr,0.70560322338766,0.881216380029632,lbfgs,100,0.32833806644619273,9,3,85,1,5,33,0.9726263524127481,NearMiss,14,6,not majority,0.48372490494988546,0.0024541510895486904,0.25199549094045726,modified_huber,l2,682409.9833427079,linear,0.8136838253480709,4.27287766866319,0.07517782520132535,0.0018407300510077933,1464118817,1005
17,6,0.8384424901409777,0.051772312774727734,0.6017721015216091,constant,7,0.019752543828251513,svd,0.9237940419847421,0.537546364707179,lbfgs,10,7.37246867144129e-05,7,3,71,2,3,38,0.8727394525597569,SMOTEENN,13,11,majority,0.6865752220896677,0.6650605732451835,0.9095839350146842,hinge,l1,6382.198869398044,poly,0.4708026430801149,3.500259870905154,0.035163821477943745,0.001009665160728424,480507775,60
17,7,0.02352184057887463,0.00047056447188440474,0.5055363398033668,most_frequent,6,3.102800652172142e-05,eigen,0.8692353748366802,0.03200013378839772,saga,95variance,2.150321126593241e-05,8,2,39,2,4,33,0.9231658290092556,SMOTETomek,8,5,all,0.3407081943112897,0.00021630528295183684,0.5272751385965216,squared_hinge,none,3.9921974790528667,rbf,0.33128914047385016,1.801538597036035,0.10242591691805006,0.1817855971387424,3138417755,1660
17,8,0.9816591395217272,0.005688467604858215,0.2874861650006256,constant,8,0.30541534349293425,eigen,0.692530188595989,0.0018131038394885168,lbfgs,95variance,0.1005874672719945,6,4,97,1,3,20,0.898533567584832,SMOTETomek,14,10,all,0.5291542337443178,0.2042323092375295,0.9448429333880668,squared_hinge,l2,57.74986584412495,linear,0.830885945219922,4.228907297154331,0.07444020576338065,0.019516913672097756,4120861697,440
17,9,0.4733512551804586,0.03361291283275436,0.2517235843252381,mean,7,0.0007624342750104453,svd,0.19783324864924023,0.8909552189352983,saga,95variance,0.00018304793841681527,8,3,60,2,2,39,0.8996822180049224,RandomUnderSampling,17,12,all,0.493159207425044,0.0012938196798358422,0.44609791687596145,hinge,l1,43.32318835800509,poly,0.7657657708674732,4.825224409352869,1.7667870116192763e-05,0.001018346174271925,676200100,1730
17,10,0.7910143105802264,0.14662752756261832,0.8087359677080365,constant,8,0.041660853282578604,lsqr,0.6588545514687586,0.5129139364328047,lbfgs,100,3.850753504985538e-05,9,4,42,2,4,50,0.7841291720407745,RandomUnderSampling,18,14,auto,0.6473268750198795,0.029520823196582977,0.776273246521001,modified_huber,none,589517.6020607967,rbf,0.1788971899783195,2.398542685712674,7.321819176835685e-05,0.11191823614374885,4225724851,1770
17,11,0.18167813528170695,0.0820145140111241,0.43285107315383886,most_frequent,9,0.00033192954211280074,eigen,0.7675694317898615,0.08979307983819584,lbfgs,10,6.209326580859386e-05,7,4,98,1,3,13,0.7633722155747669,SMOTETomek,12,14,not minority,0.6803222409317897,0.000558530228943787,0.2124844248268265,hinge,l1,290.23046501530916,poly,0.5595498853304068,2.0738723323355854,0.0077838578679553455,0.03777574768653703,3850741835,1495
17,12,0.10360729627118526,0.0036456928735679093,0.18052484391940538,mean,9,0.0821122930896839,lsqr,0.31867442960014325,0.2480658340706583,saga,100,0.0013261440179869696,6,3,95,1,4,39,0.994149914748535,SMOTE,18,6,auto,0.278711552218327,0.00012926242130542585,0.7624324271493292,squared_hinge,l2,138.2379116027917,rbf,0.615473280644389,5.18921318151194,0.0002576591873468274,0.0863545805581466,3244741826,5
17,13,0.5889318182822889,0.12481906753758544,0.1494306848671899,most_frequent,9,0.0005297719543537158,svd,0.5171487409010646,0.4496511856391183,lbfgs,10,0.0035259740416238813,9,2,46,1,3,24,0.9500887849311327,BorderlineSMOTE,18,7,majority,0.7321633920313952,0.000274623400553941,0.9989140344274954,hinge,none,435902.79255419614,poly,0.22745221576439179,5.538860375483008,0.0293349595361413,0.0012073047804286338,1137687932,165
17,14,0.45237751988428065,0.014490780412646892,0.6066174703426425,constant,7,0.0007093745045045456,eigen,0.6948192564917745,0.47262312791387373,saga,100,0.007613757330001407,7,2,53,2,5,36,0.7754399530996305,SMOTETomek,16,7,not majority,0.7335946973976687,1.6589030996447518e-05,0.8150754045184864,hinge,l1,455180.90830946073,rbf,0.6288789801121133,1.246381026729195,0.010355136412866221,0.002250435407272747,3140642728,490
17,15,0.3315317793222502,2.361265810582961e-05,0.8847308088251614,constant,7,0.002089874396740073,svd,0.932044828102689,0.5591576221269647,saga,100,0.0007214457577835638,6,3,91,2,3,35,0.8610138633958027,SMOTE,12,13,not majority,0.3665702323335092,0.08705531516367102,0.08897022378493924,hinge,l1,80739.13532674819,linear,0.28505910289638337,4.496280023349623,2.6202219882815336e-05,0.010499280708921813,1260601414,775
17,16,0.810861520650614,0.00023579147186452101,0.14806683544702792,median,7,0.00046686769193107384,svd,0.5738880808092603,0.5988450649466067,saga,10,3.335090104027609e-05,5,3,59,1,3,15,0.9633514710786901,SMOTETomek,5,3,majority,0.7184564687991203,0.00023556520759089063,0.185456949025122,hinge,l1,12205.038414988427,poly,0.6510062256465099,5.884497135309282,0.2052405340908988,0.0013909322032979324,682774318,830
17,17,0.19162086804534173,0.7797413626916948,0.7253242573795956,constant,5,0.001006282290985418,lsqr,0.5656828887174014,0.2671586444407251,saga,10,0.8184026702470493,5,4,53,2,5,31,0.9914037037220109,BorderlineSMOTE,7,4,not majority,0.32643927378997445,0.7522164870867929,0.8408796459549577,modified_huber,l1,135514.98070899575,linear,0.4565037863848508,4.3037788515403435,0.003135923049911979,0.025062635481448176,3787571507,680
17,18,0.3471235372192938,3.139671730450211e-05,0.5379797634283592,most_frequent,8,0.12624423254194408,eigen,0.46126055145116474,0.11293588122123199,saga,95variance,8.620031737530116e-05,9,3,13,3,4,29,0.7920725194482479,SMOTEENN,16,8,not minority,0.6719160781487283,0.0007597285848321537,0.321294472807368,squared_hinge,l2,4280.104111899928,poly,0.9402145290072462,5.167504703505465,0.0012730014074984455,0.08600861644756484,1770534611,860
17,19,0.6961555456380486,0.009159981859177399,0.3585699947872769,constant,9,0.2673727714501982,svd,0.4652071400121002,0.7271660560257672,lbfgs,100,0.012711600290629179,9,3,12,3,4,25,0.8397691142510928,BorderlineSMOTE,11,14,auto,0.5094120946655188,0.011977164933499578,0.16011037649209658,hinge,none,24256.285804321164,linear,0.06536532094206726,5.2735561817188294,0.0002866979166456621,0.009417759404279013,1566824378,520
17,20,0.6358577268273797,0.009903056069530578,0.029842489959882812,knn,8,0.002415734865024779,eigen,0.07797822560556376,0.5957199438693346,saga,100,3.047739034183644e-05,8,4,39,2,5,56,0.9393294103235319,SMOTETomek,6,11,all,0.2634300464802411,4.43571088652444e-05,0.5656073560004214,hinge,l2,28291.707953168767,rbf,0.060276705549166976,3.9958651890925614,0.008355006522751646,0.04125437833793222,2355159576,870
17,21,0.5991775229575818,0.0009621735887007919,0.11354122831258406,knn,8,0.21930070229513726,eigen,0.11602605850787127,0.8202921413849417,saga,100,0.009532184944397707,7,4,10,3,2,47,0.9582596049612658,ADASYN,7,7,all,0.36500234929552194,0.0007431957594160359,0.4349594919183014,squared_hinge,l2,29539.371049751844,poly,0.2384370900167052,5.054937148423258,1.1356517807067597e-05,0.04868551317522627,3972295162,1450
17,22,0.5341473581944766,0.0009387026273487406,0.400456648841914,constant,7,0.10532054893622496,eigen,0.7231843570711004,0.12609365192646538,saga,10,0.19646321951208537,8,3,49,3,2,30,0.7823130698525433,RandomUnderSampling,10,5,auto,0.5716659488383482,0.00264634863383621,0.8763903880985565,modified_huber,none,1.4419840674511237,poly,0.7676612949999555,6.636417194218703,0.06523250195857083,0.22927156054556438,3047426595,230
17,23,0.30128764337724434,0.0006930924588331689,0.8987263818064236,median,6,0.01856656741834622,eigen,0.23698392343171448,0.7675482995112872,lbfgs,50,0.04523524040771705,5,2,38,2,5,45,0.8494983835305553,SMOTEENN,6,4,not majority,0.6356583772242406,0.027190666184116762,0.09057771108613588,squared_hinge,none,17.928220565267093,poly,0.24031747351546084,3.418097935592881,5.613508196890037e-05,0.003126342384315207,1685820372,1230
17,24,0.765566997909197,0.3605780717293841,0.7538127545635976,mean,9,0.013561085933044758,eigen,0.10254815713409525,0.41254505984410983,saga,10,0.015034242129651666,7,4,55,2,5,46,0.7864484997022323,SMOTETomek,7,7,majority,0.48843040401481636,1.262138997080749e-05,0.4492269580916467,hinge,l2,15147.723400132392,rbf,0.3875319571513628,6.0439125746681714,2.641159959709067e-05,0.20740388972085888,2108683427,1995
17,25,0.2620579883271328,1.756850881110818e-05,0.21865905884711445,median,7,0.041804555337859595,eigen,1.0039339636469078,0.19724970573525824,lbfgs,100,0.001813787574868929,8,4,39,2,2,38,0.7762699835973661,SMOTETomek,11,14,not majority,0.4926844782571171,0.010366897909626284,0.027367762747284696,squared_hinge,l1,66596.34606868276,linear,0.6155011123103342,1.3584154811599105,0.00021182439181459024,0.1983756547022296,3381321598,1545
17,26,0.6696501574732586,3.193678749183622e-05,0.6367767112217048,mean,9,0.0005438178929185097,lsqr,0.7952322023023115,0.10964369892605419,lbfgs,50,0.8650186556393988,8,3,49,1,3,22,0.8662874437118607,NearMiss,10,13,not minority,0.7123663906961181,0.0003478531361744729,0.12105282162522402,hinge,l2,17.633693709855653,rbf,0.48093829094315044,2.9888991571528765,1.014066024725956e-05,0.0023960261976424297,4270017728,1650
17,27,0.6692147689047867,0.3083154491519695,0.03857806905770267,most_frequent,5,6.314794947446485e-05,eigen,0.4981522616389902,0.25490755580545565,saga,10,0.03902759183486914,8,4,80,1,2,40,0.969216506209796,SMOTE,15,11,auto,0.33404006293065613,0.0008214096412854081,0.16583825567042187,squared_hinge,none,180.34603717814082,linear,0.18042131191936983,3.0125268440920108,0.16332170559876066,0.28823327008743804,2038833810,1745
17,28,0.8897246569762823,3.18538267254593e-05,0.20060262482456126,constant,5,0.00022651572141077538,eigen,0.37423911002776233,0.46593328923224475,saga,95variance,0.008225337848026754,8,3,69,3,3,30,0.8575368690660581,SMOTE,10,6,auto,0.6444531079094472,0.00010887709512642243,0.9252207284719189,modified_huber,none,417.4413813236599,rbf,0.694418385871152,3.4440527484826546,0.001045774973128801,0.2576666196737887,1793210454,1875
17,29,0.5638606335787082,3.7602161099014185e-05,0.13331447908339178,most_frequent,9,0.021490737923061443,svd,0.7848665069292597,0.3123064964870689,saga,10,0.0013835823945919572,8,4,49,3,5,56,0.8456621935812689,BorderlineSMOTE,19,9,not majority,0.7394592115910612,0.00010764587046375051,0.23400222551832406,modified_huber,l1,10.82461623334622,rbf,0.46600200867242636,3.1274905607038503,0.34588283835459355,0.0013217253472961542,952833858,740
17,30,0.6309321928288577,6.783374617221564e-05,0.03399287444475074,median,5,0.0016981671455324303,eigen,0.061666292518556036,0.7672118313202814,saga,100,0.00015156726316627563,5,4,10,1,5,16,0.8932198977535704,SMOTETomek,14,11,not majority,0.3905566684020044,4.102098556172066e-05,0.5601194790682316,squared_hinge,l2,55.93676125646238,poly,0.1940895861305304,2.278262310340465,0.013382142674800673,0.10727701230881585,3237091926,210
