Iteration,Rank,CNB_alpha,ElasticNet_alpha,ElasticNet_l1_ratio,ImputationMethod,ImputationNeighbours,LDA_shrinkage,LDA_solver,LRC,PCAType,QDA_reg_param,RFmax_depth,RFmin_samples_split,RFn_estimators,ReliefDistanceP,ReliefNN,ReliefNumFeatures,ReliefSampleSize,ReliefUse,Resampling_Method,Resampling_Use,Resampling_k_neighbors,Resampling_n_neighbors,Resampling_sampling_strategy,Resampling_threshold_cleaning,SGD_alpha,SGD_l1_ratio,SGD_loss,SGD_penalty,SVMC,SVMKernel,SVMcoef0,SVMdegree,SVMgamma,StatisticalTestThreshold,StatisticalTestUse,UsePCA,classifiers,fractal_features,histogram_features,location_features,log_features,orientation_features,phase_features,random_seed,rgrd_features,shape_features,texture_gabor_features,texture_glcm_features,texture_glcmms_features,texture_gldm_features,texture_gldzm_features,texture_glrlm_features,texture_glszm_features,texture_lbp_features,texture_ngldm_features,texture_ngtdm_features,toolbox,vessel_features,wavelet_features,Number
1,31,0.7117887117091656,0.0048937400333004,0.2796128505187031,knn,6,0.861543694595102,lsqr,0.30530409757449994,95variance,0.0790224461527558,6,2,48,1,4,55,0.9259344926203337,False,SMOTE,False,5,14,not majority,0.5709465432552265,7.437892076969854e-05,0.33730531704981026,modified_huber,l2,10.546172710603667,rbf,0.8082599254482811,5.8748548131851805,0.013800779355754954,0.003011288819683832,False,True,LDA,True,False,True,True,False,True,392595605,False,False,False,True,True,True,True,True,False,True,False,True,PREDICT,False,False,18720
1,32,0.516104011663666,0.18607623445516708,0.3385067588363523,most_frequent,7,0.08960643721780245,eigen,0.39985806878366337,95variance,0.0007566654281271192,5,2,14,2,4,45,0.78104911191418,False,BorderlineSMOTE,True,17,11,all,0.5809675339943715,0.5452972752673397,0.799284500804844,hinge,l1,20.42099217259908,poly,0.9443535291420695,1.2744242224177467,0.0009379866637702585,0.13024101993142165,True,False,SVM,False,True,False,True,False,True,516456484,True,True,True,True,True,True,True,True,True,True,False,True,PREDICT,True,True,22630
1,33,0.8625309729040033,0.004227945020925936,0.33086863167306924,most_frequent,7,0.0030828143941310027,lsqr,0.82042709880464,50,0.03382321082279277,9,2,75,2,2,22,0.9113899913966017,False,RandomOverSampling,False,16,11,auto,0.7173315552842215,0.0001506394007299865,0.8538221815197582,hinge,l2,7.796977076834428,rbf,0.5047526380141509,5.952406466575263,0.0625658797768637,0.0014773875016587967,False,True,LR,True,False,True,True,False,True,742123450,True,False,False,False,False,True,False,True,True,False,False,True,PyRadiomics,True,True,11145
1,34,0.05520218221749851,0.0008894835029220129,0.4332782647575921,most_frequent,5,0.0032612418875808103,lsqr,0.8561031380539957,95variance,0.0002353965034960673,6,2,98,2,3,14,0.7941540986480481,True,SMOTETomek,True,10,8,auto,0.4589748104084894,0.004680652398053299,0.8835437866736979,modified_huber,none,183843.5431895728,poly,0.6645065020495915,4.342392271175105,0.6934039016032347,0.01464729919510532,False,False,SVM,True,False,False,False,True,True,889307179,True,True,False,True,False,False,False,False,True,False,True,True,PyRadiomics,False,True,11365
1,35,0.17340936144191488,0.12244878629953625,0.4339528699112142,median,9,1.214662804674623e-05,svd,0.014904151652496025,95variance,4.021455656738772e-05,6,3,60,2,4,30,0.92273564721352,False,RandomUnderSampling,True,5,5,auto,0.6715091658690266,0.27637506878978396,0.91135618632617,modified_huber,l2,213382.05605147328,rbf,0.7936934560662018,1.7458006692162922,0.0016298179754703043,0.014571015296421009,False,True,SVM,False,False,False,False,True,False,3784128411,True,True,True,True,True,False,False,False,True,True,False,False,PyRadiomics,True,True,12440
1,36,0.19777921926537267,3.40095807980437e-05,0.42689340028353295,mean,5,0.001068514523746935,lsqr,0.7578306018816158,95variance,0.3598909673041793,7,3,48,2,3,19,0.9685327603819502,False,NeighbourhoodCleaningRule,False,13,9,not minority,0.3466142874315414,4.734429774494233e-05,0.403534750860147,modified_huber,none,3.1857453920858814,linear,0.43272580523036486,3.5733110483615733,2.156031896065864e-05,0.28789590905575224,False,False,QDA,True,False,True,True,False,True,3940627169,False,False,True,False,False,True,True,False,False,False,True,False,PyRadiomics,True,False,5070
1,37,0.8256992069568276,0.09122619528229664,0.44704360144827626,most_frequent,6,0.00018327972942549595,eigen,0.20237454278796263,100,0.07321585742762973,9,4,18,1,3,23,0.7925519510497203,False,ADASYN,False,13,7,not majority,0.3054005424659778,0.0033635434367925553,0.11059449153296919,modified_huber,l1,8.412373014684563,linear,0.4468033417754834,4.684490819754528,0.018263265847417616,0.014237359127468414,True,False,SVM,True,False,False,True,True,False,2708956216,False,False,False,True,True,True,False,False,True,True,True,False,All,False,False,21985
1,38,0.9063507027414645,0.0003299347239893783,0.524084662823146,constant,6,1.1018672737066585e-05,eigen,0.7626613312553813,95variance,7.296695484577727e-05,9,4,16,1,2,38,0.9611531488100312,False,BorderlineSMOTE,False,11,4,not majority,0.45753140516337504,0.03658656227726955,0.835148271172465,squared_hinge,l2,323574.2140110803,linear,0.9588333074564598,4.535729281618938,7.047573437784742e-05,0.009782802131772832,False,False,SVM,False,True,False,True,True,False,4044843664,False,True,False,False,True,True,True,False,True,True,False,False,All,False,False,13005
1,39,0.6188632985668631,0.14401322094659727,0.9430014203835891,median,7,0.04598958807630265,svd,0.07886309585067396,100,1.753499215996697e-05,7,4,63,3,5,56,0.9274500769788849,False,BorderlineSMOTE,False,16,6,not minority,0.5941941578984664,0.1437051356336871,0.8665011504478554,hinge,l2,31.4081905374974,rbf,0.6009325362498937,3.634885230338729,0.0008363117827665796,0.0011785534692344206,False,True,SVM,True,True,True,False,False,True,277670105,False,False,True,True,False,True,True,True,False,True,False,True,All,True,True,15220
1,40,0.195783070920014,0.000156393900039582,0.3809977255515774,mean,5,0.03152981444895639,svd,0.8003157033407577,95variance,0.0017192336889826647,8,3,10,1,5,12,0.9607411313928143,False,RandomUnderSampling,False,19,4,not minority,0.6942046748119839,0.00032413859562215714,0.6779531254225002,squared_hinge,l1,392.9427069938048,linear,0.405663644806334,1.0107171174071479,0.00048014344729317563,0.0027321155397346986,False,False,LR,False,True,False,False,True,False,3439889024,False,True,True,True,True,False,True,True,False,True,False,False,PREDICT,False,True,12830
